"May 06, 2016",2.450,2.430,2.450,2.430,159.00K,1.66%
"May 05, 2016",2.410,2.400,2.410,2.400,36.50K,0.00%
"May 04, 2016",2.410,2.380,2.420,2.380,23.30K,0.42%
"May 03, 2016",2.400,2.440,2.450,2.400,172.90K,-1.23%
"Apr 29, 2016",2.430,2.420,2.430,2.420,96.00K,0.00%
"Apr 28, 2016",2.430,2.430,2.430,2.430,9.30K,-0.41%
"Apr 27, 2016",2.440,2.440,2.440,2.430,47.00K,0.00%
"Apr 26, 2016",2.440,2.440,2.440,2.430,38.50K,0.00%
"Apr 25, 2016",2.440,2.450,2.450,2.440,23.50K,0.00%
"Apr 22, 2016",2.440,2.440,2.450,2.440,67.00K,0.00%
"Apr 21, 2016",2.440,2.440,2.460,2.440,4.20K,0.00%
"Apr 20, 2016",2.440,2.450,2.450,2.440,8.00K,-0.41%
"Apr 19, 2016",2.450,2.440,2.450,2.440,59.00K,0.00%
"Apr 18, 2016",2.450,2.440,2.450,2.430,107.00K,0.82%
"Apr 15, 2016",2.430,2.440,2.440,2.430,35.00K,-0.82%
"Apr 14, 2016",2.450,2.460,2.460,2.450,7.50K,0.41%
"Apr 13, 2016",2.440,2.450,2.460,2.430,112.00K,-0.81%
"Apr 12, 2016",2.460,2.430,2.470,2.420,211.00K,1.23%
"Apr 11, 2016",2.430,2.410,2.440,2.410,312.00K,0.83%
"Apr 08, 2016",2.410,2.390,2.410,2.390,108.70K,0.84%
"Apr 07, 2016",2.390,2.380,2.390,2.380,67.80K,0.84%
"Apr 06, 2016",2.370,2.400,2.400,2.360,52.50K,-1.25%
"Apr 05, 2016",2.400,2.360,2.400,2.360,107.30K,1.69%
"Apr 04, 2016",2.360,2.390,2.390,2.360,35.90K,-1.26%
"Apr 01, 2016",2.390,2.390,2.400,2.380,33.20K,-0.42%
"Mar 31, 2016",2.400,2.380,2.400,2.360,231.90K,1.27%
"Mar 30, 2016",2.370,2.360,2.380,2.350,134.90K,0.00%
"Mar 29, 2016",2.370,2.390,2.390,2.360,176.50K,-3.27%
"Mar 28, 2016",2.450,2.460,2.460,2.440,280.80K,-0.41%
"Mar 25, 2016",2.460,2.460,2.470,2.450,214.50K,0.00%
"Mar 24, 2016",2.460,2.470,2.480,2.460,51.80K,-0.81%
"Mar 23, 2016",2.480,2.470,2.480,2.460,74.00K,1.22%
"Mar 22, 2016",2.450,2.470,2.470,2.450,151.00K,-0.81%
"Mar 21, 2016",2.470,2.480,2.480,2.450,153.70K,0.41%
"Mar 18, 2016",2.460,2.460,2.490,2.460,93.60K,0.41%
"Mar 17, 2016",2.450,2.450,2.470,2.440,625.00K,0.41%
"Mar 16, 2016",2.440,2.450,2.450,2.440,82.40K,-0.41%
"Mar 15, 2016",2.450,2.450,2.450,2.440,72.00K,0.00%
"Mar 14, 2016",2.450,2.450,2.450,2.440,118.50K,0.00%
"Mar 11, 2016",2.450,2.440,2.450,2.440,76.30K,0.41%
"Mar 10, 2016",2.440,2.440,2.450,2.440,252.50K,-0.41%
"Mar 09, 2016",2.450,2.450,2.450,2.430,45.60K,0.00%
"Mar 08, 2016",2.450,2.440,2.450,2.440,643.50K,0.41%
"Mar 07, 2016",2.440,2.440,2.450,2.420,260.60K,-0.41%
"Mar 04, 2016",2.450,2.440,2.450,2.420,249.10K,0.41%
"Mar 03, 2016",2.440,2.450,2.450,2.440,508.00K,-0.41%
"Mar 02, 2016",2.450,2.440,2.450,2.430,453.30K,0.82%
"Mar 01, 2016",2.430,2.430,2.440,2.420,178.00K,0.83%
"Feb 29, 2016",2.410,2.420,2.450,2.410,384.90K,0.84%
"Feb 26, 2016",2.390,2.390,2.430,2.380,125.30K,0.00%
"Feb 25, 2016",2.390,2.390,2.390,2.370,140.50K,0.00%
"Feb 24, 2016",2.390,2.400,2.430,2.390,83.70K,-0.42%
"Feb 23, 2016",2.400,2.390,2.400,2.380,151.80K,0.42%
"Feb 22, 2016",2.390,2.390,2.400,2.380,83.50K,0.00%
"Feb 19, 2016",2.390,2.370,2.390,2.370,114.20K,0.42%
"Feb 18, 2016",2.380,2.380,2.390,2.380,33.20K,0.42%
"Feb 17, 2016",2.370,2.370,2.380,2.370,69.80K,0.42%
"Feb 16, 2016",2.360,2.360,2.370,2.360,123.20K,-0.84%
"Feb 15, 2016",2.380,2.360,2.380,2.360,56.80K,0.00%
"Feb 12, 2016",2.380,2.360,2.380,2.360,82.10K,-0.42%
"Feb 11, 2016",2.390,2.390,2.390,2.360,8.70K,1.27%
"Feb 10, 2016",2.360,2.400,2.400,2.360,17.20K,-1.26%
"Feb 05, 2016",2.390,2.400,2.400,2.340,19.30K,1.27%
"Feb 04, 2016",2.360,2.360,2.360,2.340,134.40K,0.00%
"Feb 03, 2016",2.360,2.350,2.360,2.340,88.90K,0.43%
"Feb 02, 2016",2.350,2.350,2.360,2.350,21.30K,0.86%
"Jan 29, 2016",2.330,2.360,2.360,2.330,17.00K,0.00%
"Jan 28, 2016",2.330,2.330,2.330,2.330,1.00K,0.00%
"Jan 26, 2016",2.330,2.330,2.330,2.330,11.00K,0.00%
"Jan 22, 2016",2.330,2.310,2.330,2.310,41.00K,0.87%
"Jan 21, 2016",2.310,2.310,2.310,2.310,12.20K,-2.12%
"Jan 20, 2016",2.360,2.310,2.360,2.310,13.00K,-0.42%
"Jan 19, 2016",2.370,2.300,2.370,2.300,78.10K,2.60%
"Jan 18, 2016",2.310,2.300,2.310,2.290,59.70K,0.00%
"Jan 15, 2016",2.310,2.320,2.320,2.290,262.10K,0.43%
"Jan 14, 2016",2.300,2.350,2.350,2.300,81.30K,-1.29%
"Jan 13, 2016",2.330,2.350,2.350,2.330,10.00K,-0.43%
"Jan 12, 2016",2.340,2.340,2.350,2.340,19.00K,0.43%
"Jan 11, 2016",2.330,2.320,2.330,2.320,19.00K,-0.43%
"Jan 08, 2016",2.340,2.340,2.350,2.320,27.10K,0.43%
"Jan 07, 2016",2.330,2.340,2.340,2.330,30.50K,-0.43%
"Jan 06, 2016",2.340,2.330,2.340,2.320,71.00K,0.86%
"Jan 05, 2016",2.320,2.330,2.330,2.320,78.30K,0.00%
"Jan 04, 2016",2.320,2.300,2.320,2.300,89.40K,-0.85%
"Dec 31, 2015",2.340,2.320,2.340,2.290,229.20K,0.86%
"Dec 30, 2015",2.320,2.320,2.330,2.320,40.50K,-0.43%
"Dec 29, 2015",2.330,2.320,2.330,2.320,155.80K,0.00%
"Dec 28, 2015",2.330,2.340,2.340,2.330,578.00K,0.00%
"Dec 23, 2015",2.330,2.330,2.330,2.330,8.00K,-0.43%
"Dec 22, 2015",2.340,2.320,2.340,2.320,60.60K,1.74%
"Dec 21, 2015",2.300,2.290,2.300,2.290,21.00K,0.00%
"Dec 18, 2015",2.300,2.290,2.310,2.290,63.80K,-0.86%
"Dec 17, 2015",2.320,2.300,2.320,2.300,16.20K,0.00%
"Dec 16, 2015",2.320,2.290,2.320,2.280,31.00K,1.31%
"Dec 15, 2015",2.290,2.300,2.300,2.290,32.00K,0.00%
"Dec 14, 2015",2.290,2.280,2.290,2.280,45.70K,-1.72%
"Dec 11, 2015",2.330,2.330,2.330,2.330,0.10K,-0.43%
"Dec 10, 2015",2.340,2.290,2.340,2.290,1.30K,2.63%
"Dec 09, 2015",2.280,2.290,2.290,2.280,72.90K,0.44%
"Dec 08, 2015",2.270,2.300,2.310,2.270,254.80K,-1.30%
"Dec 07, 2015",2.300,2.300,2.320,2.300,705.00K,0.00%
"Dec 04, 2015",2.300,2.310,2.350,2.300,10.50K,0.00%
"Dec 03, 2015",2.300,2.310,2.310,2.280,187.30K,0.00%
"Dec 02, 2015",2.300,2.320,2.320,2.290,57.30K,0.44%
"Dec 01, 2015",2.290,2.300,2.320,2.290,138.40K,-0.43%
"Nov 30, 2015",2.300,2.350,2.350,2.300,1.60M,-0.86%
"Nov 27, 2015",2.320,2.340,2.340,2.320,182.00K,0.87%
"Nov 26, 2015",2.300,2.330,2.340,2.290,443.70K,-1.71%
"Nov 25, 2015",2.340,2.360,2.380,2.340,228.70K,-0.85%
"Nov 24, 2015",2.360,2.390,2.390,2.350,22.90K,-0.42%
"Nov 23, 2015",2.370,2.350,2.370,2.350,70.90K,1.28%
"Nov 20, 2015",2.340,2.360,2.370,2.340,114.60K,-1.68%
"Nov 19, 2015",2.380,2.380,2.390,2.350,185.50K,-0.42%
"Nov 18, 2015",2.390,2.380,2.390,2.370,159.80K,0.00%
"Nov 17, 2015",2.390,2.400,2.400,2.340,751.20K,-0.42%
"Nov 16, 2015",2.400,2.400,2.410,2.400,246.20K,0.42%
"Nov 13, 2015",2.390,2.380,2.400,2.380,243.90K,0.00%
"Nov 12, 2015",2.390,2.390,2.410,2.390,68.70K,0.42%
"Nov 11, 2015",2.380,2.380,2.380,2.370,143.10K,0.00%
"Nov 09, 2015",2.380,2.380,2.400,2.380,212.50K,0.00%
"Nov 06, 2015",2.380,2.380,2.390,2.380,290.10K,0.00%
"Nov 05, 2015",2.380,2.390,2.390,2.380,369.00K,0.00%
"Nov 04, 2015",2.380,2.390,2.390,2.370,915.00K,-0.42%
"Nov 03, 2015",2.390,2.420,2.420,2.380,200.90K,0.42%
"Nov 02, 2015",2.380,2.400,2.400,2.380,574.00K,-0.83%
"Oct 30, 2015",2.400,2.400,2.410,2.380,1.08M,0.00%
"Oct 29, 2015",2.400,2.430,2.430,2.390,311.10K,0.00%
"Oct 28, 2015",2.400,2.380,2.440,2.380,149.40K,0.84%
"Oct 27, 2015",2.380,2.410,2.420,2.380,309.30K,-1.24%
"Oct 26, 2015",2.410,2.420,2.420,2.410,686.40K,0.42%
"Oct 23, 2015",2.400,2.430,2.430,2.400,150.30K,0.00%
"Oct 22, 2015",2.400,2.430,2.440,2.400,958.10K,-2.04%
"Oct 21, 2015",2.450,2.480,2.480,2.410,584.00K,-2.00%
"Oct 20, 2015",2.500,2.420,2.500,2.420,78.50K,4.17%
"Oct 19, 2015",2.400,2.430,2.460,2.400,113.20K,-1.64%
"Oct 16, 2015",2.440,2.450,2.450,2.430,129.90K,-0.41%
"Oct 15, 2015",2.450,2.420,2.450,2.410,17.10K,1.24%
"Oct 13, 2015",2.420,2.420,2.450,2.410,10.40K,0.00%
"Oct 12, 2015",2.420,2.430,2.430,2.400,236.60K,-0.41%
"Oct 09, 2015",2.430,2.440,2.440,2.430,64.90K,-0.41%
"Oct 08, 2015",2.440,2.440,2.440,2.430,60.20K,0.00%
"Oct 07, 2015",2.440,2.440,2.460,2.440,49.20K,0.00%
"Oct 06, 2015",2.440,2.460,2.460,2.440,22.40K,0.00%
"Oct 05, 2015",2.440,2.440,2.440,2.440,6.50K,0.00%
"Oct 02, 2015",2.440,2.420,2.440,2.420,18.00K,0.00%
"Sep 30, 2015",2.440,2.450,2.450,2.430,51.50K,0.41%
"Sep 29, 2015",2.430,2.450,2.450,2.430,18.60K,-0.82%
"Sep 28, 2015",2.450,2.450,2.450,2.430,21.00K,1.24%
"Sep 25, 2015",2.420,2.420,2.450,2.420,116.70K,-0.82%
"Sep 23, 2015",2.440,2.450,2.450,2.440,200.20K,-0.81%
"Sep 22, 2015",2.460,2.450,2.460,2.440,129.60K,-2.77%
"Sep 21, 2015",2.530,2.530,2.540,2.490,206.90K,-1.17%
"Sep 18, 2015",2.560,2.600,2.600,2.550,481.60K,-1.54%
"Sep 17, 2015",2.600,2.510,2.620,2.510,1.34M,3.59%
"Sep 15, 2015",2.510,2.520,2.520,2.490,568.80K,2.03%
"Sep 14, 2015",2.460,2.460,2.460,2.460,7.00K,0.41%
"Sep 11, 2015",2.450,2.460,2.470,2.440,21.10K,0.00%
"Sep 10, 2015",2.450,2.460,2.460,2.440,39.10K,-0.41%
"Sep 09, 2015",2.460,2.460,2.490,2.460,109.00K,-0.81%
"Sep 07, 2015",2.480,2.450,2.480,2.420,187.30K,1.22%
"Sep 04, 2015",2.450,2.460,2.460,2.440,58.50K,-0.81%
"Sep 03, 2015",2.470,2.490,2.490,2.470,12.00K,0.82%
"Sep 01, 2015",2.450,2.500,2.500,2.440,156.20K,-3.54%
"Aug 28, 2015",2.540,2.340,2.540,2.340,225.70K,4.53%
"Aug 27, 2015",2.430,2.340,2.430,2.340,66.80K,3.85%
"Aug 26, 2015",2.340,2.340,2.370,2.300,104.00K,1.74%
"Aug 25, 2015",2.300,2.330,2.390,2.300,673.30K,-1.29%
"Aug 24, 2015",2.330,2.430,2.460,2.300,253.00K,-4.90%
"Aug 21, 2015",2.450,2.450,2.450,2.430,146.70K,0.00%
"Aug 20, 2015",2.450,2.450,2.460,2.450,95.00K,-0.41%
"Aug 19, 2015",2.460,2.430,2.470,2.420,514.00K,2.07%
"Aug 18, 2015",2.410,2.400,2.420,2.400,28.30K,0.00%
"Aug 17, 2015",2.410,2.400,2.410,2.400,115.60K,0.42%
"Aug 14, 2015",2.400,2.420,2.420,2.400,59.00K,-1.64%
"Aug 13, 2015",2.440,2.400,2.440,2.400,62.00K,1.24%
"Aug 12, 2015",2.410,2.400,2.410,2.380,148.00K,0.00%
"Aug 11, 2015",2.410,2.430,2.430,2.410,19.50K,-0.41%
"Aug 10, 2015",2.420,2.460,2.460,2.420,120.70K,-1.22%
"Aug 07, 2015",2.450,2.450,2.450,2.450,5.00K,-0.81%
"Aug 06, 2015",2.470,2.450,2.480,2.450,61.20K,0.41%
"Aug 05, 2015",2.460,2.460,2.460,2.460,2.20K,0.82%
"Aug 04, 2015",2.440,2.430,2.440,2.430,10.50K,1.67%
"Aug 03, 2015",2.400,2.490,2.510,2.380,625.50K,-4.38%
"Jul 31, 2015",2.510,2.510,2.510,2.500,92.00K,0.00%
"Jul 30, 2015",2.510,2.500,2.550,2.500,27.50K,1.62%
"Jul 29, 2015",2.470,2.480,2.500,2.470,23.20K,0.41%
"Jul 28, 2015",2.460,2.460,2.460,2.460,15.00K,0.00%
"Jul 27, 2015",2.460,2.520,2.520,2.460,55.50K,-0.81%
"Jul 24, 2015",2.480,2.480,2.490,2.480,92.50K,-0.80%
"Jul 23, 2015",2.500,2.490,2.500,2.490,115.00K,0.40%
"Jul 22, 2015",2.490,2.500,2.500,2.480,97.90K,0.00%
"Jul 21, 2015",2.490,2.490,2.490,2.490,57.10K,0.40%
"Jul 20, 2015",2.480,2.480,2.480,2.470,39.00K,-0.80%
"Jul 16, 2015",2.500,2.500,2.500,2.500,3.50K,0.00%
"Jul 15, 2015",2.500,2.530,2.530,2.500,261.90K,-1.96%
"Jul 14, 2015",2.550,2.550,2.550,2.550,10.00K,0.00%
"Jul 13, 2015",2.550,2.500,2.550,2.500,20.10K,-0.39%
"Jul 10, 2015",2.560,2.480,2.560,2.480,31.00K,4.92%
"Jul 09, 2015",2.440,2.440,2.450,2.440,11.40K,-0.41%
"Jul 08, 2015",2.450,2.470,2.480,2.450,91.90K,-1.21%
"Jul 07, 2015",2.480,2.470,2.480,2.470,30.80K,0.00%
"Jul 06, 2015",2.480,2.450,2.480,2.450,49.20K,0.00%
"Jul 03, 2015",2.480,2.460,2.480,2.450,14.10K,0.00%
"Jul 02, 2015",2.480,2.450,2.480,2.450,2.10K,0.40%
"Jul 01, 2015",2.470,2.460,2.470,2.450,36.70K,0.00%
"Jun 30, 2015",2.470,2.400,2.470,2.400,153.70K,0.82%
"Jun 29, 2015",2.450,2.450,2.460,2.430,108.80K,-1.21%
"Jun 26, 2015",2.480,2.450,2.480,2.450,21.00K,-0.80%
"Jun 25, 2015",2.500,2.470,2.500,2.470,23.60K,1.21%
"Jun 24, 2015",2.470,2.450,2.480,2.450,23.10K,0.82%
"Jun 23, 2015",2.450,2.460,2.470,2.450,24.80K,0.00%
"Jun 22, 2015",2.450,2.470,2.480,2.450,95.50K,-0.81%
"Jun 19, 2015",2.470,2.470,2.470,2.470,154.70K,0.00%
"Jun 18, 2015",2.470,2.470,2.470,2.460,57.00K,0.41%
"Jun 17, 2015",2.460,2.460,2.500,2.460,17.60K,0.41%
"Jun 16, 2015",2.450,2.500,2.500,2.450,52.00K,-2.78%
"Jun 15, 2015",2.520,2.540,2.540,2.490,152.80K,-0.79%
"Jun 12, 2015",2.540,2.540,2.540,2.500,46.10K,-1.17%
"Jun 11, 2015",2.570,2.470,2.570,2.470,11.70K,4.90%
"Jun 10, 2015",2.450,2.460,2.460,2.450,8.00K,-0.81%
"Jun 09, 2015",2.470,2.490,2.490,2.470,15.30K,-1.20%
"Jun 08, 2015",2.500,2.490,2.500,2.490,23.70K,0.40%
"Jun 05, 2015",2.490,2.490,2.490,2.490,1.00K,0.00%
"Jun 04, 2015",2.490,2.500,2.500,2.490,64.60K,0.00%
"Jun 03, 2015",2.490,2.500,2.500,2.490,110.70K,-0.40%
"Jun 02, 2015",2.500,2.480,2.510,2.480,34.30K,0.81%
"Jun 01, 2015",2.480,2.460,2.480,2.460,7.50K,0.40%
"May 29, 2015",2.470,2.460,2.490,2.460,78.60K,0.82%
"May 28, 2015",2.450,2.500,2.550,2.450,109.10K,-4.67%
"May 27, 2015",2.570,2.500,2.580,2.430,137.40K,1.58%
"May 26, 2015",2.530,2.530,2.530,2.530,1.90K,-1.17%
"May 25, 2015",2.560,2.600,2.600,2.560,61.20K,-1.54%
"May 22, 2015",2.600,2.550,2.610,2.550,358.00K,0.00%
"May 21, 2015",2.600,2.510,2.620,2.510,374.20K,3.59%
"May 20, 2015",2.510,2.460,2.530,2.460,216.80K,4.15%
"May 19, 2015",2.410,2.390,2.410,2.390,15.10K,0.42%
"May 18, 2015",2.400,2.430,2.430,2.390,496.90K,-0.83%
"May 15, 2015",2.420,2.430,2.440,2.420,23.20K,-1.22%
"May 14, 2015",2.450,2.450,2.450,2.440,892.00K,0.41%
"May 13, 2015",2.440,2.470,2.470,2.440,1.04M,-0.81%
"May 12, 2015",2.460,2.460,2.470,2.450,176.90K,-2.77%
"May 11, 2015",2.530,2.470,2.530,2.470,26.50K,1.20%
"May 08, 2015",2.500,2.480,2.510,2.480,123.60K,0.81%
"May 07, 2015",2.480,2.480,2.480,2.480,1.60K,0.00%
"May 06, 2015",2.480,2.460,2.490,2.460,42.20K,0.81%
"May 05, 2015",2.460,2.430,2.480,2.430,19.90K,-1.20%
"Apr 30, 2015",2.490,2.430,2.490,2.430,25.20K,0.40%
"Apr 29, 2015",2.480,2.500,2.500,2.480,82.30K,0.00%
"Apr 28, 2015",2.480,2.480,2.490,2.470,137.80K,0.00%
"Apr 27, 2015",2.480,2.430,2.480,2.430,139.10K,2.90%
"Apr 24, 2015",2.410,2.410,2.430,2.410,398.30K,0.00%
"Apr 23, 2015",2.410,2.410,2.410,2.410,6.00K,0.42%
"Apr 22, 2015",2.400,2.400,2.430,2.400,142.00K,0.00%
"Apr 21, 2015",2.400,2.420,2.420,2.400,169.80K,0.00%
"Apr 20, 2015",2.400,2.400,2.410,2.400,1.75M,-0.83%
"Apr 17, 2015",2.420,2.430,2.430,2.410,166.10K,0.83%
"Apr 16, 2015",2.400,2.400,2.400,2.400,1.31M,-1.23%
"Apr 15, 2015",2.430,2.430,2.430,2.380,100.80K,2.10%
"Apr 14, 2015",2.380,2.400,2.400,2.370,634.80K,-0.83%
"Apr 13, 2015",2.400,2.400,2.400,2.400,754.70K,0.00%
"Apr 10, 2015",2.400,2.430,2.430,2.400,748.80K,-1.23%
"Apr 09, 2015",2.430,2.420,2.430,2.410,2.08M,0.83%
"Apr 08, 2015",2.410,2.440,2.440,2.410,613.40K,-1.23%
"Apr 07, 2015",2.440,2.440,2.440,2.430,1.65M,-0.41%
"Apr 06, 2015",2.450,2.450,2.460,2.440,2.40M,0.41%
"Apr 03, 2015",2.440,2.460,2.460,2.430,1.24M,-0.41%
"Apr 02, 2015",2.450,2.420,2.450,2.420,14.30K,1.24%
"Apr 01, 2015",2.420,2.440,2.450,2.420,35.60K,-1.22%
"Mar 31, 2015",2.450,2.430,2.450,2.430,37.30K,-2.00%
"Mar 30, 2015",2.500,2.520,2.520,2.500,2.70K,-0.79%
"Mar 27, 2015",2.520,2.490,2.520,2.480,73.40K,-1.56%
"Mar 26, 2015",2.560,2.550,2.570,2.540,1.02M,0.39%
"Mar 25, 2015",2.550,2.560,2.570,2.550,270.00K,0.00%
"Mar 24, 2015",2.550,2.570,2.570,2.540,76.00K,-0.78%
"Mar 23, 2015",2.570,2.550,2.570,2.550,97.70K,0.00%
"Mar 20, 2015",2.570,2.501,2.570,2.501,249.80K,1.94%
"Mar 19, 2015",2.521,2.530,2.530,2.511,130.20K,-0.36%
"Mar 18, 2015",2.530,2.560,2.560,2.530,51.00K,-1.17%
"Mar 17, 2015",2.560,2.540,2.560,2.540,24.50K,1.19%
"Mar 16, 2015",2.530,2.560,2.560,2.530,37.80K,-1.17%
"Mar 13, 2015",2.560,2.540,2.560,2.521,506.60K,0.79%
"Mar 12, 2015",2.540,2.540,2.550,2.540,48.00K,0.40%
"Mar 11, 2015",2.530,2.530,2.560,2.530,225.90K,-0.78%
"Mar 10, 2015",2.550,2.550,2.550,2.550,335.00K,-0.39%
"Mar 09, 2015",2.560,2.530,2.560,2.530,382.30K,1.55%
"Mar 06, 2015",2.521,2.590,2.590,2.521,401.80K,-2.29%
"Mar 05, 2015",2.580,2.570,2.590,2.550,1.17M,0.39%
"Mar 04, 2015",2.570,2.530,2.570,2.530,94.10K,1.58%
"Mar 03, 2015",2.530,2.580,2.580,2.471,764.00K,-2.32%
"Mar 02, 2015",2.590,2.471,2.629,2.471,3.03M,4.82%
"Feb 27, 2015",2.471,2.451,2.501,2.451,554.20K,0.00%
"Feb 26, 2015",2.471,2.471,2.491,2.471,174.60K,0.82%
"Feb 25, 2015",2.451,2.471,2.481,2.451,539.20K,-0.81%
"Feb 24, 2015",2.471,2.501,2.501,2.451,9.00K,-1.20%
"Feb 23, 2015",2.501,2.530,2.530,2.501,6.60K,-0.40%
"Feb 17, 2015",2.511,2.471,2.511,2.471,35.00K,1.21%
"Feb 16, 2015",2.481,2.471,2.491,2.471,116.50K,0.40%
"Feb 13, 2015",2.471,2.471,2.471,2.471,7.20K,0.00%
"Feb 12, 2015",2.471,2.471,2.481,2.461,37.50K,0.00%
"Feb 11, 2015",2.471,2.491,2.491,2.471,21.00K,-0.80%
"Feb 10, 2015",2.491,2.491,2.491,2.491,16.50K,0.81%
"Feb 09, 2015",2.471,2.491,2.491,2.471,263.40K,-0.40%
"Feb 06, 2015",2.481,2.511,2.521,2.481,29.30K,-0.80%
"Feb 05, 2015",2.501,2.521,2.521,2.501,25.50K,-0.79%
"Feb 04, 2015",2.521,2.521,2.560,2.521,173.60K,0.00%
"Jan 30, 2015",2.521,2.491,2.521,2.491,343.80K,1.20%
"Jan 29, 2015",2.491,2.491,2.491,2.491,57.50K,-0.40%
"Jan 28, 2015",2.501,2.491,2.521,2.491,335.80K,0.40%
"Jan 27, 2015",2.491,2.491,2.501,2.491,400.10K,0.00%
"Jan 26, 2015",2.491,2.481,2.491,2.471,1.46M,0.40%
"Jan 23, 2015",2.481,2.471,2.481,2.461,1.55M,0.81%
"Jan 22, 2015",2.461,2.432,2.471,2.432,123.90K,1.19%
"Jan 21, 2015",2.432,2.402,2.432,2.402,35.00K,0.41%
"Jan 20, 2015",2.422,2.342,2.422,2.342,14.10K,3.81%
"Jan 19, 2015",2.333,2.392,2.392,2.323,17.70K,-2.87%
"Jan 16, 2015",2.402,2.451,2.451,2.392,29.30K,-2.40%
"Jan 15, 2015",2.461,2.451,2.461,2.382,110.30K,0.41%
"Jan 14, 2015",2.451,2.422,2.451,2.422,113.40K,0.78%
"Jan 13, 2015",2.432,2.412,2.432,2.412,53.00K,0.83%
"Jan 12, 2015",2.412,2.372,2.422,2.372,180.10K,1.69%
"Jan 09, 2015",2.372,2.382,2.382,2.372,49.80K,0.00%
"Jan 08, 2015",2.372,2.382,2.392,2.372,39.00K,0.00%
"Jan 07, 2015",2.372,2.372,2.382,2.342,140.40K,0.00%
"Jan 06, 2015",2.372,2.323,2.372,2.323,264.90K,2.11%
"Jan 05, 2015",2.323,2.303,2.333,2.303,56.40K,0.00%
"Jan 02, 2015",2.323,2.244,2.333,2.244,147.40K,1.75%
