date,close,open,high,low,volume
2015-04-07,0.155,0.159,0.159,0.155,635400.0
2015-04-08,0.155,0.155,0.155,0.155,700700.0
2015-04-09,0.159,0.155,0.16899999999999998,0.155,6780000.0
2015-04-10,0.159,0.159,0.16399999999999998,0.159,1720000.0
2015-04-13,0.159,0.155,0.159,0.155,1470000.0
2015-04-14,0.159,0.155,0.16399999999999998,0.155,543600.0
2015-04-15,0.159,0.159,0.16399999999999998,0.155,1710000.0
2015-04-16,0.16399999999999998,0.16399999999999998,0.16399999999999998,0.159,821800.0
2015-04-17,0.16399999999999998,0.159,0.16399999999999998,0.159,1340000.0
2015-04-20,0.16399999999999998,0.16399999999999998,0.16899999999999998,0.159,2220000.0
2015-04-21,0.188,0.16399999999999998,0.192,0.16399999999999998,22370000.0
2015-04-22,0.17800000000000002,0.188,0.188,0.173,4200000.0
2015-04-23,0.173,0.17800000000000002,0.17800000000000002,0.16899999999999998,2370000.0
2015-04-24,0.173,0.173,0.173,0.16899999999999998,3100000.0
2015-04-27,0.16399999999999998,0.16899999999999998,0.173,0.159,4550000.0
2015-04-28,0.159,0.16399999999999998,0.16899999999999998,0.159,2630000.0
2015-04-29,0.159,0.16399999999999998,0.16399999999999998,0.159,1170000.0
2015-04-30,0.159,0.159,0.159,0.159,1880000.0
2015-05-05,0.155,0.159,0.159,0.155,1510000.0
2015-05-06,0.155,0.155,0.155,0.155,2260000.0
2015-05-07,0.155,0.155,0.155,0.15,580000.0
2015-05-08,0.155,0.155,0.155,0.155,196200.0
2015-05-11,0.159,0.155,0.159,0.155,506500.0
2015-05-12,0.15,0.155,0.155,0.15,819200.0
2015-05-13,0.155,0.155,0.155,0.15,582900.0
2015-05-14,0.155,0.155,0.159,0.155,287700.0
2015-05-15,0.159,0.155,0.16899999999999998,0.155,4190000.0000000005
2015-05-18,0.16399999999999998,0.159,0.16899999999999998,0.159,2030000.0
2015-05-19,0.16399999999999998,0.16399999999999998,0.16399999999999998,0.16399999999999998,736500.0
2015-05-20,0.159,0.16399999999999998,0.16399999999999998,0.159,513500.0
2015-05-21,0.15,0.159,0.159,0.15,2720000.0
2015-05-22,0.155,0.155,0.159,0.155,483100.0
2015-05-25,0.15,0.155,0.155,0.15,1380000.0
2015-05-26,0.15,0.15,0.155,0.15,537200.0
2015-05-27,0.15,0.15,0.15,0.15,378200.0
2015-05-28,0.15,0.15,0.155,0.15,306000.0
2015-05-29,0.155,0.15,0.155,0.145,171000.0
2015-06-01,0.15,0.15,0.15,0.15,162600.0
2015-06-02,0.155,0.15,0.155,0.15,205800.0
2015-06-03,0.159,0.155,0.159,0.155,246000.0
2015-06-04,0.15,0.15,0.15,0.15,14000.0
2015-06-05,0.15,0.15,0.155,0.15,115700.0
2015-06-08,0.15,0.15,0.155,0.15,561600.0
2015-06-09,0.145,0.145,0.15,0.145,758200.0
2015-06-10,0.145,0.145,0.15,0.145,1570000.0
2015-06-11,0.145,0.15,0.15,0.145,110000.0
2015-06-12,0.141,0.145,0.15,0.141,226200.0
2015-06-15,0.141,0.141,0.145,0.136,1960000.0
2015-06-16,0.131,0.136,0.136,0.131,1310000.0
2015-06-17,0.131,0.131,0.131,0.131,1080000.0
2015-06-18,0.131,0.131,0.136,0.127,702500.0
2015-06-19,0.136,0.131,0.136,0.131,569600.0
2015-06-22,0.15,0.136,0.15,0.136,1670000.0
2015-06-23,0.145,0.145,0.145,0.141,337000.0
2015-06-24,0.15,0.145,0.15,0.141,1740000.0
2015-06-25,0.145,0.145,0.145,0.141,417600.0
2015-06-26,0.145,0.15,0.155,0.141,2210000.0
2015-06-29,0.141,0.141,0.141,0.141,894800.0
2015-06-30,0.141,0.136,0.141,0.136,372800.0
2015-07-01,0.141,0.141,0.145,0.141,128400.0
2015-07-02,0.136,0.141,0.145,0.136,630800.0
2015-07-03,0.141,0.141,0.145,0.141,666300.0
2015-07-06,0.141,0.141,0.141,0.141,50000.0
2015-07-07,0.136,0.136,0.136,0.136,80200.0
2015-07-08,0.136,0.136,0.136,0.136,266100.0
2015-07-09,0.136,0.136,0.136,0.136,90700.0
2015-07-10,0.136,0.136,0.136,0.136,440000.0
2015-07-13,0.136,0.136,0.136,0.136,126000.0
2015-07-14,0.141,0.136,0.141,0.136,210000.0
2015-07-15,0.15,0.145,0.15,0.141,814100.0
2015-07-16,0.159,0.16899999999999998,0.173,0.159,6960000.0
2015-07-20,0.159,0.159,0.16399999999999998,0.155,692900.0
2015-07-21,0.159,0.155,0.159,0.155,1310000.0
2015-07-22,0.15,0.155,0.159,0.15,819100.0
2015-07-23,0.15,0.15,0.159,0.15,2620000.0
2015-07-24,0.15,0.15,0.15,0.15,20000.0
2015-07-27,0.15,0.15,0.15,0.145,862900.0
2015-07-28,0.145,0.15,0.15,0.145,919000.0
2015-07-29,0.145,0.145,0.15,0.145,129600.0
2015-07-30,0.145,0.145,0.15,0.145,555300.0
2015-07-31,0.145,0.145,0.145,0.145,195500.0
2015-08-03,0.145,0.145,0.145,0.141,1090000.0
2015-08-04,0.145,0.141,0.145,0.141,1450000.0
2015-08-05,0.145,0.145,0.145,0.141,948500.0
2015-08-06,0.136,0.141,0.141,0.136,651800.0
2015-08-07,0.136,0.136,0.136,0.136,955800.0
2015-08-10,0.136,0.136,0.136,0.136,1610000.0
2015-08-11,0.131,0.136,0.136,0.131,135000.0
2015-08-12,0.127,0.131,0.131,0.122,1490000.0
2015-08-13,0.127,0.127,0.127,0.127,228300.0
2015-08-14,0.127,0.127,0.127,0.122,2100000.0
2015-08-17,0.122,0.122,0.122,0.117,788300.0
2015-08-18,0.117,0.113,0.122,0.113,755800.0
2015-08-19,0.117,0.122,0.122,0.117,558000.0
2015-08-20,0.122,0.122,0.122,0.117,1200000.0
2015-08-21,0.122,0.117,0.127,0.117,1070000.0
2015-08-24,0.113,0.117,0.122,0.113,2030000.0
2015-08-25,0.113,0.113,0.117,0.113,741000.0
2015-08-26,0.117,0.113,0.117,0.103,1680000.0
2015-08-27,0.113,0.113,0.117,0.113,381300.0
2015-08-28,0.117,0.117,0.122,0.117,1170000.0
2015-09-01,0.117,0.117,0.117,0.117,323500.0
2015-09-02,0.131,0.117,0.131,0.117,501500.0
2015-09-03,0.127,0.127,0.127,0.127,100000.0
2015-09-04,0.127,0.127,0.127,0.127,70000.0
2015-09-07,0.131,0.127,0.131,0.127,218000.0
2015-09-08,0.127,0.127,0.127,0.127,223800.0
2015-09-09,0.127,0.131,0.136,0.127,441000.0
2015-09-10,0.136,0.131,0.136,0.131,430200.0
2015-09-11,0.141,0.136,0.141,0.136,590200.0
2015-09-14,0.141,0.136,0.141,0.131,404100.0
2015-09-15,0.136,0.136,0.136,0.136,110000.0
2015-09-17,0.136,0.136,0.136,0.136,317200.0
2015-09-18,0.136,0.136,0.136,0.131,83100.0
2015-09-21,0.131,0.136,0.136,0.131,137400.0
2015-09-22,0.136,0.131,0.136,0.131,191900.0
2015-09-23,0.141,0.136,0.145,0.136,714800.0
2015-09-25,0.136,0.136,0.141,0.136,108700.0
2015-09-28,0.136,0.136,0.141,0.136,401800.0
2015-09-29,0.136,0.136,0.141,0.136,348300.0
2015-09-30,0.136,0.141,0.141,0.136,2300000.0
2015-10-01,0.141,0.141,0.145,0.141,619600.0
2015-10-02,0.141,0.145,0.145,0.141,115900.0
2015-10-05,0.15,0.141,0.15,0.141,1210000.0
2015-10-06,0.145,0.15,0.155,0.145,1180000.0
2015-10-07,0.145,0.145,0.145,0.141,1100000.0
2015-10-08,0.145,0.145,0.145,0.141,147000.0
2015-10-09,0.15,0.145,0.15,0.145,1020000.0
2015-10-12,0.15,0.145,0.15,0.145,174200.0
2015-10-13,0.145,0.141,0.15,0.141,325500.0
2015-10-15,0.15,0.15,0.15,0.145,138500.0
2015-10-16,0.155,0.15,0.159,0.15,6670000.0
2015-10-19,0.155,0.155,0.155,0.15,1020000.0
2015-10-20,0.159,0.155,0.16399999999999998,0.155,2440000.0
2015-10-21,0.159,0.159,0.159,0.155,1790000.0
2015-10-22,0.155,0.159,0.159,0.155,1660000.0
2015-10-23,0.16399999999999998,0.159,0.16399999999999998,0.155,1580000.0
2015-10-26,0.16399999999999998,0.159,0.16399999999999998,0.155,1240000.0
2015-10-27,0.16399999999999998,0.159,0.16399999999999998,0.155,1020000.0
2015-10-28,0.173,0.159,0.17800000000000002,0.159,33690000.0
2015-10-29,0.183,0.173,0.183,0.16899999999999998,14180000.0
2015-10-30,0.192,0.17800000000000002,0.202,0.17800000000000002,44900000.0
2015-11-02,0.192,0.192,0.197,0.183,14560000.0
2015-11-03,0.183,0.192,0.197,0.17800000000000002,11420000.0
2015-11-04,0.173,0.17800000000000002,0.17800000000000002,0.173,3950000.0
2015-11-05,0.173,0.16899999999999998,0.183,0.16899999999999998,8470000.0
2015-11-06,0.17800000000000002,0.173,0.183,0.16899999999999998,4200000.0
2015-11-09,0.17800000000000002,0.17800000000000002,0.183,0.173,7070000.0
2015-11-11,0.16899999999999998,0.173,0.173,0.16899999999999998,3750000.0
2015-11-12,0.159,0.16899999999999998,0.16899999999999998,0.159,2830000.0
2015-11-13,0.16899999999999998,0.159,0.16899999999999998,0.159,4450000.0
2015-11-16,0.16899999999999998,0.16399999999999998,0.173,0.16399999999999998,5160000.0
2015-11-17,0.17800000000000002,0.173,0.17800000000000002,0.16899999999999998,6220000.0
2015-11-18,0.16899999999999998,0.173,0.173,0.16399999999999998,9270000.0
2015-11-19,0.16899999999999998,0.16399999999999998,0.17800000000000002,0.16399999999999998,19160000.0
2015-11-20,0.16399999999999998,0.16899999999999998,0.173,0.16399999999999998,1990000.0
2015-11-23,0.16899999999999998,0.16899999999999998,0.16899999999999998,0.16399999999999998,1240000.0
2015-11-24,0.155,0.16399999999999998,0.16399999999999998,0.155,5170000.0
2015-11-25,0.16399999999999998,0.16399999999999998,0.16399999999999998,0.159,6350000.0
2015-11-26,0.16399999999999998,0.16399999999999998,0.16399999999999998,0.159,1280000.0
2015-11-27,0.155,0.16399999999999998,0.16399999999999998,0.155,4470000.0
2015-11-30,0.145,0.155,0.155,0.145,11740000.0
2015-12-01,0.15,0.15,0.15,0.145,10540000.0
2015-12-02,0.15,0.15,0.155,0.145,17220000.0
2016-03-16,1.01,1.1,1.15,1.0,48030000.0
2016-03-17,1.08,1.02,1.09,1.0,35000000.0
2016-03-18,1.07,1.08,1.1,1.06,11920000.0
2016-03-21,1.07,1.07,1.08,1.05,3080000.0
2016-03-22,1.09,1.07,1.11,1.07,10130000.0
2016-03-23,1.11,1.09,1.12,1.09,6360000.0
2016-03-24,1.12,1.1,1.12,1.1,2780000.0
2016-03-25,1.1,1.11,1.11,1.1,2290000.0
2016-03-28,1.1,1.1,1.13,1.1,2420000.0
2016-03-29,1.1,1.11,1.11,1.09,2710000.0
2016-03-30,1.14,1.1,1.14,1.1,6330000.0
2016-03-31,1.12,1.14,1.14,1.11,2730000.0
2016-04-01,1.12,1.12,1.13,1.11,1040000.0
2016-04-04,1.13,1.12,1.14,1.11,6060000.0
2016-04-05,1.14,1.13,1.15,1.11,3490000.0
2016-04-06,1.11,1.13,1.14,1.1,1760000.0
2016-04-07,1.11,1.1,1.12,1.09,1560000.0
2016-04-08,1.11,1.1,1.11,1.1,868800.0
2016-04-11,1.1,1.1,1.12,1.1,825600.0
2016-04-12,1.12,1.11,1.13,1.1,1240000.0
2016-04-13,1.12,1.11,1.13,1.11,856600.0
2016-04-14,1.13,1.12,1.13,1.12,2590000.0
2016-04-15,1.12,1.12,1.13,1.12,651200.0
2016-04-18,1.12,1.13,1.13,1.1,676900.0
2016-04-19,1.1,1.12,1.12,1.09,964500.0
2016-04-20,1.08,1.1,1.1,1.08,559700.0
2016-04-21,1.1,1.08,1.11,1.07,740400.0
2016-04-22,1.12,1.1,1.12,1.1,527500.0
2016-04-25,1.12,1.12,1.12,1.1,1980000.0
2016-04-26,1.11,1.11,1.11,1.09,560900.0
2016-04-27,1.11,1.09,1.11,1.09,691500.0
2016-04-28,1.09,1.12,1.12,1.09,246100.0
2016-04-29,1.1,1.09,1.1,1.08,213000.0
2016-05-03,1.06,1.09,1.09,1.06,666800.0
2016-05-04,1.07,1.07,1.08,1.06,384000.0
2016-05-05,1.08,1.07,1.08,1.07,55500.0
2016-05-06,1.07,1.07,1.07,1.06,95700.0
2016-05-09,1.06,1.07,1.07,1.06,244100.0
2016-05-10,1.07,1.07,1.07,1.06,258000.0
2016-05-11,1.06,1.06,1.07,1.06,354400.0
2016-05-12,1.07,1.06,1.07,1.06,132400.0
2016-05-13,1.05,1.06,1.06,1.03,802700.0
2016-05-16,1.03,1.04,1.05,1.02,290600.0
2016-05-17,1.05,1.02,1.05,1.02,223900.0
2016-05-18,1.05,1.04,1.05,1.04,145500.0
2016-05-19,1.06,1.03,1.06,1.03,360800.0
2016-05-20,1.06,1.05,1.06,1.05,234000.0
2016-05-23,1.03,1.05,1.05,1.02,833300.0
2016-05-24,1.04,1.02,1.04,1.02,146800.0
2016-05-25,1.03,1.02,1.03,1.02,65200.0
2016-05-26,1.04,1.04,1.04,1.03,396000.0
2016-05-27,1.04,1.04,1.04,1.03,341500.0
2016-05-30,1.02,1.04,1.04,1.02,109600.0
2016-05-31,1.02,1.01,1.03,1.01,1590000.0
2016-06-01,1.02,1.02,1.02,1.02,24000.0
2016-06-02,1.04,1.02,1.04,1.02,34000.0
2016-06-03,1.04,1.03,1.04,1.02,17800.0
2016-06-06,1.04,1.04,1.04,1.03,186200.0
2016-06-07,1.04,1.03,1.04,1.03,53400.0
2016-06-08,1.05,1.04,1.06,1.04,171900.0
2016-06-09,1.04,1.05,1.05,1.04,98000.0
2016-06-10,1.03,1.04,1.05,1.02,2240000.0
2016-06-13,1.0,1.02,1.02,1.0,1820000.0
2016-06-14,0.975,0.995,1.0,0.975,1930000.0
2016-06-15,0.96,0.96,0.975,0.955,2060000.0
2016-06-16,0.925,0.955,0.955,0.925,755000.0
2016-06-17,0.93,0.92,0.94,0.92,104800.0
2016-06-20,0.935,0.93,0.945,0.915,1450000.0
2016-06-21,0.93,0.935,0.94,0.93,1340000.0
2016-06-23,0.91,0.93,0.935,0.91,1240000.0
2016-06-24,0.85,0.9,0.91,0.85,2140000.0
2016-06-27,0.8,0.85,0.86,0.79,6520000.0
2016-06-28,0.845,0.8,0.85,0.8,1700000.0
2016-06-29,0.855,0.845,0.865,0.84,808000.0
2016-06-30,0.9,0.86,0.9,0.855,2050000.0
2016-07-01,0.895,0.915,0.92,0.89,117500.0
2016-07-04,0.895,0.895,0.9,0.89,216300.0
2016-07-05,0.9,0.89,0.9,0.89,5900.0
2016-07-08,0.885,0.905,0.905,0.88,70500.0
2016-07-11,0.9,0.885,0.9,0.885,158400.0
2016-07-12,0.92,0.89,0.92,0.89,137600.0
2016-07-13,0.94,0.92,0.94,0.905,399000.0
2016-07-14,0.95,0.925,0.95,0.925,178800.0
2016-07-15,0.93,0.935,0.96,0.91,593700.0
2016-07-18,0.915,0.915,0.915,0.91,565300.0
2016-07-19,0.895,0.9,0.925,0.895,560400.0
2016-07-20,0.905,0.895,0.91,0.895,28100.0
2016-07-21,0.91,0.9,0.91,0.9,81300.0
2016-07-22,0.91,0.91,0.91,0.905,123000.0
2016-07-25,0.905,0.9,0.905,0.9,85800.0
2016-07-26,0.9,0.9,0.9,0.9,75400.0
2016-07-27,0.9,0.9,0.92,0.895,286500.0
2016-07-28,0.905,0.89,0.915,0.89,6100.0
2016-07-29,0.9,0.9,0.9,0.895,78500.0
2016-08-01,0.91,0.9,0.91,0.9,27100.0
2016-08-02,0.89,0.91,0.915,0.88,266100.0
2016-08-03,0.89,0.895,0.895,0.875,491100.0
2016-08-04,0.895,0.89,0.895,0.885,31000.0
2016-08-05,0.895,0.89,0.895,0.89,81400.0
2016-08-08,0.95,0.93,0.955,0.93,1440000.0
2016-08-09,0.95,0.955,0.96,0.945,365500.0
2016-08-10,0.95,0.95,0.95,0.945,179200.0
2016-08-11,0.96,0.95,0.96,0.95,104300.0
2016-08-12,0.97,0.96,0.97,0.955,557500.0
2016-08-15,0.965,0.97,0.97,0.965,138900.0
2016-08-16,0.965,0.96,0.97,0.96,182600.0
2016-08-17,0.975,0.98,0.98,0.965,281300.0
2016-08-18,0.97,0.975,0.975,0.97,150700.0
2016-08-19,0.965,0.96,0.965,0.96,22100.0
2016-08-22,0.955,0.95,0.955,0.95,41600.0
2016-08-23,0.95,0.955,0.955,0.95,168600.0
2016-08-24,0.95,0.955,0.955,0.95,207900.0
2016-08-25,0.95,0.955,0.955,0.945,579000.0
2016-08-26,0.95,0.955,0.96,0.95,138100.0
2016-08-29,0.955,0.95,0.955,0.95,63100.0
2016-08-30,0.96,0.95,0.965,0.95,149000.0
2016-09-01,0.97,0.96,0.975,0.955,547900.0
2016-09-02,0.995,0.97,0.995,0.97,603600.0
2016-09-05,0.99,1.0,1.02,0.99,1610000.0
2016-09-06,0.995,0.99,1.0,0.99,492600.0
2016-09-07,0.975,0.99,0.995,0.965,929100.0
2016-09-08,0.985,0.97,0.995,0.965,973800.0
2016-09-09,0.975,0.975,0.98,0.97,392400.0
2016-09-13,0.95,0.965,0.97,0.95,292500.0
2016-09-14,0.95,0.95,0.96,0.935,756400.0
2016-09-15,0.95,0.95,0.95,0.94,98200.0
2016-09-19,0.94,0.95,0.95,0.94,127100.0
2016-09-20,0.93,0.93,0.93,0.925,195300.0
2016-09-21,0.935,0.93,0.94,0.93,73800.0
2016-09-22,0.935,0.935,0.94,0.93,271700.0
2016-09-23,0.945,0.94,0.945,0.93,155400.0
2016-09-26,0.945,0.945,0.945,0.945,11300.0
2016-09-27,0.945,0.945,0.95,0.94,203200.0
2016-09-28,0.95,0.945,0.95,0.945,137000.0
2016-09-29,0.945,0.95,0.95,0.945,53900.0
2016-09-30,0.97,0.95,0.98,0.945,451900.0
2016-10-04,0.975,0.97,0.98,0.97,210400.0
2016-10-05,0.96,0.975,0.975,0.96,112300.0
2016-10-06,0.955,0.96,0.96,0.955,21300.0
2016-10-07,0.95,0.955,0.955,0.95,111700.0
2016-10-10,0.95,0.95,0.955,0.95,131200.0
2016-10-11,0.95,0.955,0.955,0.95,76700.0
2016-10-12,0.945,0.95,0.95,0.945,149200.0
2016-10-13,0.94,0.945,0.945,0.93,188800.0
2016-10-14,0.96,0.945,0.975,0.945,286400.0
2016-10-17,0.975,0.95,0.98,0.95,279100.0
2016-10-18,0.965,0.98,0.98,0.965,18800.0
2016-10-19,0.95,0.96,0.96,0.95,25200.0
2016-10-20,0.945,0.95,0.95,0.945,70600.0
2016-10-21,0.95,0.95,0.95,0.94,19200.0
2016-10-24,0.94,0.945,0.95,0.94,583500.0
2016-10-25,0.945,0.935,0.945,0.935,623400.0
2016-10-26,0.945,0.945,0.95,0.94,474900.0
2016-10-27,0.94,0.945,0.945,0.935,658500.0
2016-10-28,0.935,0.945,0.945,0.935,196600.0
2016-10-31,0.935,0.935,0.94,0.935,248700.0
2016-11-01,0.94,0.93,0.94,0.93,163100.0
2016-11-02,0.94,0.94,0.94,0.93,107800.0
2016-11-03,0.94,0.94,0.945,0.94,105400.0
2016-11-04,0.94,0.94,0.94,0.925,381700.0
2016-11-07,0.94,0.94,0.94,0.935,343000.0
2016-11-08,0.94,0.94,0.94,0.935,221100.0
2016-11-09,0.945,0.94,0.945,0.915,691000.0
2016-11-10,0.945,0.94,0.945,0.94,324300.0
2016-11-11,0.935,0.94,0.94,0.935,502800.0
2016-11-14,0.93,0.93,0.935,0.925,505000.0
2016-11-15,0.93,0.93,0.94,0.93,520300.0
2016-11-16,0.935,0.92,0.94,0.92,530800.0
2016-11-17,0.93,0.93,0.935,0.93,50600.0
2016-11-18,0.92,0.93,0.93,0.92,131300.0
2016-11-21,0.905,0.92,0.92,0.895,297700.0
2016-11-22,0.905,0.905,0.91,0.895,118200.0
2016-11-23,0.905,0.9,0.905,0.89,39500.0
2016-11-24,0.89,0.9,0.9,0.89,241100.0
2016-11-25,0.88,0.89,0.9,0.88,70900.0
2016-11-28,0.865,0.88,0.88,0.865,51100.0
2016-11-29,0.85,0.865,0.865,0.85,446500.0
2016-11-30,0.855,0.85,0.855,0.85,187000.0
2016-12-01,0.865,0.865,0.865,0.86,40700.0
2016-12-02,0.87,0.85,0.88,0.85,34200.0
2016-12-05,0.86,0.85,0.88,0.85,127000.0
2016-12-06,0.86,0.86,0.86,0.835,209600.0
2016-12-08,0.85,0.855,0.86,0.845,192500.0
2016-12-09,0.855,0.84,0.86,0.84,65099.99999999999
2016-12-13,0.845,0.86,0.865,0.845,35200.0
2016-12-14,0.845,0.845,0.845,0.84,105200.0
2016-12-15,0.855,0.84,0.86,0.84,43300.0
2016-12-16,0.875,0.86,0.88,0.86,42900.0
2016-12-19,0.865,0.865,0.865,0.865,63800.0
2016-12-20,0.875,0.865,0.88,0.86,51700.0
2016-12-21,0.875,0.875,0.89,0.875,34600.0
2016-12-22,0.87,0.875,0.875,0.87,117000.0
2016-12-23,0.855,0.87,0.87,0.855,113800.0
2016-12-27,0.855,0.855,0.855,0.845,212200.0
2016-12-28,0.855,0.855,0.855,0.845,439700.0
2016-12-29,0.86,0.86,0.86,0.855,76000.0
2016-12-30,0.86,0.86,0.87,0.85,307900.0
2017-01-03,0.86,0.855,0.86,0.855,63300.0
2017-01-04,0.85,0.865,0.865,0.85,32500.0
2017-01-05,0.87,0.85,0.87,0.85,21600.0
2017-01-06,0.865,0.86,0.87,0.86,61300.0
2017-01-09,0.865,0.865,0.865,0.86,23900.0
2017-01-10,0.85,0.86,0.86,0.84,194700.0
2017-01-11,0.85,0.85,0.85,0.85,61400.0
2017-01-12,0.865,0.86,0.865,0.85,144000.0
2017-01-13,0.86,0.865,0.865,0.855,174200.0
2017-01-16,0.85,0.87,0.87,0.85,92000.0
2017-01-17,0.85,0.85,0.855,0.845,138100.0
2017-01-18,0.87,0.85,0.87,0.85,100800.0
2017-01-19,0.85,0.87,0.87,0.845,229600.0
2017-01-20,0.84,0.84,0.855,0.825,536500.0
2017-01-23,0.84,0.83,0.84,0.83,6200.0
2017-01-24,0.84,0.84,0.84,0.825,56200.0
2017-01-25,0.835,0.835,0.835,0.82,130300.0
2017-01-26,0.82,0.83,0.83,0.82,89700.0
2017-01-27,0.84,0.84,0.84,0.84,5000.0
2017-01-31,0.825,0.835,0.835,0.825,57300.0
2017-02-02,0.825,0.83,0.84,0.825,45400.0
2017-02-03,0.835,0.83,0.84,0.825,201100.0
2017-02-06,0.82,0.83,0.84,0.815,540500.0
2017-02-07,0.825,0.825,0.84,0.815,1920000.0
2017-02-08,0.825,0.825,0.83,0.815,877700.0
2017-02-10,0.82,0.825,0.83,0.82,309300.0
2017-02-13,0.825,0.82,0.825,0.82,413400.0
2017-02-14,0.82,0.82,0.83,0.82,556300.0
2017-02-15,0.83,0.825,0.835,0.825,348700.0
2017-02-16,0.83,0.83,0.835,0.83,111800.0
2017-02-17,0.825,0.83,0.84,0.825,818200.0
2017-02-20,0.83,0.835,0.835,0.825,480000.0
2017-02-21,0.83,0.825,0.835,0.825,221700.0
2017-02-22,0.85,0.84,0.865,0.84,1390000.0
2017-02-23,0.835,0.83,0.85,0.83,229900.0
2017-02-24,0.825,0.835,0.835,0.825,398600.0
2017-02-27,0.825,0.825,0.835,0.825,256000.0
2017-02-28,0.825,0.825,0.825,0.825,185100.0
2017-03-01,0.85,0.845,0.865,0.84,2260000.0
2017-03-02,0.86,0.87,0.87,0.85,1070000.0
2017-03-03,0.905,0.865,0.92,0.865,3590000.0
2017-03-06,0.89,0.905,0.905,0.89,684400.0
2017-03-07,0.9,0.9,0.91,0.895,344200.0
2017-03-08,0.91,0.91,0.915,0.9,691200.0
2017-03-09,0.895,0.91,0.91,0.89,532900.0
2017-03-10,0.87,0.9,0.925,0.87,5070000.0
2017-03-13,0.815,0.87,0.87,0.81,5870000.0
2017-03-14,0.81,0.82,0.82,0.8,2720000.0
2017-03-15,0.8,0.81,0.815,0.8,2350000.0
2017-03-16,0.81,0.805,0.815,0.795,2180000.0
2017-03-17,0.805,0.82,0.82,0.805,569300.0
