date,price,open,high,low,volume,change_percent
"Jun 08, 2018",0.117,0.120,0.120,0.112,15.73M,-2.50%
"Jun 07, 2018",0.120,0.124,0.124,0.117,33.70M,-1.64%
"Jun 06, 2018",0.122,0.117,0.124,0.117,50.38M,6.09%
"Jun 05, 2018",0.115,0.110,0.117,0.110,35.37M,4.55%
"Jun 04, 2018",0.110,0.112,0.112,0.107,22.06M,-1.79%
"Jun 01, 2018",0.112,0.110,0.115,0.110,25.71M,1.82%
"May 31, 2018",0.110,0.107,0.112,0.103,26.88M,4.76%
"May 30, 2018",0.105,0.107,0.110,0.103,25.95M,-6.25%
"May 28, 2018",0.112,0.115,0.117,0.112,27.07M,-2.61%
"May 25, 2018",0.115,0.115,0.122,0.115,29.56M,-1.71%
"May 24, 2018",0.117,0.115,0.122,0.107,92.60M,9.35%
"May 23, 2018",0.107,0.122,0.122,0.103,87.85M,-10.83%
"May 22, 2018",0.120,0.132,0.134,0.117,61.56M,-9.09%
"May 21, 2018",0.132,0.137,0.139,0.129,58.64M,-1.49%
"May 18, 2018",0.134,0.129,0.139,0.124,87.50M,3.88%
"May 17, 2018",0.129,0.124,0.132,0.124,53.78M,5.74%
"May 16, 2018",0.122,0.129,0.134,0.122,88.67M,-5.43%
"May 15, 2018",0.129,0.117,0.142,0.112,267.84M,15.18%
"May 14, 2018",0.112,0.090,0.120,0.073,100.40M,14.29%
"May 08, 2018",0.098,0.098,0.100,0.095,7.60M,-2.00%
"May 07, 2018",0.100,0.100,0.100,0.095,9.15M,0.00%
"May 04, 2018",0.100,0.100,0.103,0.098,25.39M,2.04%
"May 03, 2018",0.098,0.098,0.100,0.095,17.54M,0.00%
"May 02, 2018",0.098,0.095,0.100,0.093,16.95M,0.00%
"Apr 30, 2018",0.098,0.098,0.098,0.095,12.45M,0.00%
"Apr 27, 2018",0.098,0.100,0.100,0.098,8.12M,0.00%
"Apr 26, 2018",0.098,0.100,0.103,0.098,21.00M,0.00%
"Apr 25, 2018",0.098,0.098,0.100,0.093,8.94M,-2.00%
"Apr 24, 2018",0.100,0.098,0.103,0.095,40.84M,11.11%
"Apr 23, 2018",0.090,0.098,0.098,0.090,22.86M,-8.16%
"Apr 20, 2018",0.098,0.103,0.103,0.095,18.35M,-4.85%
"Apr 19, 2018",0.103,0.103,0.107,0.100,32.31M,3.00%
"Apr 18, 2018",0.100,0.105,0.107,0.098,41.02M,-4.76%
"Apr 17, 2018",0.105,0.100,0.112,0.100,148.81M,7.14%
"Apr 16, 2018",0.098,0.095,0.103,0.093,47.41M,3.16%
"Apr 13, 2018",0.095,0.095,0.098,0.093,16.88M,2.15%
"Apr 12, 2018",0.093,0.095,0.100,0.090,42.56M,-5.10%
"Apr 11, 2018",0.098,0.103,0.103,0.093,56.49M,0.00%
"Apr 10, 2018",0.098,0.078,0.103,0.078,162.52M,25.64%
"Apr 09, 2018",0.078,0.076,0.081,0.076,8.60M,2.63%
"Apr 06, 2018",0.076,0.076,0.076,0.073,8.45M,0.00%
"Apr 05, 2018",0.076,0.076,0.078,0.073,19.59M,4.11%
"Apr 04, 2018",0.073,0.083,0.086,0.071,32.14M,-15.12%
"Apr 03, 2018",0.086,0.083,0.086,0.083,25.41M,0.00%
"Apr 02, 2018",0.086,0.088,0.088,0.086,13.96M,0.00%
"Mar 30, 2018",0.086,0.086,0.088,0.086,17.38M,-2.27%
"Mar 29, 2018",0.088,0.088,0.088,0.086,13.77M,2.33%
"Mar 28, 2018",0.086,0.088,0.088,0.083,32.19M,-2.27%
"Mar 27, 2018",0.088,0.093,0.093,0.088,19.13M,-5.38%
"Mar 26, 2018",0.093,0.095,0.095,0.086,110.81M,-2.11%
"Mar 23, 2018",0.095,0.098,0.098,0.093,33.42M,-5.00%
"Mar 22, 2018",0.100,0.103,0.105,0.098,17.53M,0.00%
"Mar 21, 2018",0.100,0.098,0.105,0.098,11.13M,2.04%
"Mar 20, 2018",0.098,0.100,0.103,0.098,8.41M,-2.00%
"Mar 19, 2018",0.100,0.103,0.105,0.100,8.55M,-2.91%
"Mar 16, 2018",0.103,0.105,0.105,0.103,5.97M,-1.90%
"Mar 15, 2018",0.105,0.100,0.107,0.098,26.03M,1.94%
"Mar 14, 2018",0.103,0.107,0.107,0.100,20.14M,-3.74%
"Mar 13, 2018",0.107,0.110,0.112,0.107,12.44M,-2.73%
"Mar 12, 2018",0.110,0.112,0.112,0.107,11.53M,2.80%
"Mar 09, 2018",0.107,0.112,0.112,0.107,13.02M,-4.46%
"Mar 08, 2018",0.112,0.110,0.115,0.110,14.82M,1.82%
"Mar 07, 2018",0.110,0.115,0.115,0.107,31.09M,-4.35%
"Mar 06, 2018",0.115,0.117,0.117,0.115,9.23M,0.00%
"Mar 05, 2018",0.115,0.120,0.120,0.112,33.37M,-4.17%
"Mar 02, 2018",0.120,0.124,0.124,0.120,22.50M,-3.23%
"Mar 01, 2018",0.124,0.124,0.132,0.122,57.31M,1.64%
"Feb 28, 2018",0.122,0.127,0.127,0.122,15.89M,-5.43%
"Feb 27, 2018",0.129,0.132,0.132,0.127,9.54M,-2.27%
"Feb 26, 2018",0.132,0.132,0.134,0.127,13.58M,2.33%
"Feb 23, 2018",0.129,0.127,0.132,0.127,39.29M,4.03%
"Feb 22, 2018",0.124,0.120,0.127,0.120,28.63M,3.33%
"Feb 21, 2018",0.120,0.120,0.122,0.120,17.70M,0.00%
"Feb 20, 2018",0.120,0.122,0.124,0.120,9.44M,-1.64%
"Feb 19, 2018",0.122,0.124,0.127,0.120,17.82M,0.00%
"Feb 15, 2018",0.122,0.122,0.124,0.120,12.53M,0.00%
"Feb 14, 2018",0.122,0.112,0.122,0.112,26.82M,8.93%
"Feb 13, 2018",0.112,0.112,0.115,0.112,12.55M,0.00%
"Feb 12, 2018",0.112,0.115,0.117,0.110,17.81M,0.00%
"Feb 09, 2018",0.112,0.110,0.115,0.107,22.58M,-2.61%
"Feb 08, 2018",0.115,0.115,0.117,0.112,21.63M,2.68%
"Feb 07, 2018",0.112,0.115,0.120,0.112,81.36M,1.82%
"Feb 06, 2018",0.110,0.115,0.115,0.107,87.78M,-8.33%
"Feb 05, 2018",0.120,0.124,0.124,0.115,45.08M,-3.23%
"Feb 02, 2018",0.124,0.124,0.127,0.122,20.48M,0.00%
"Jan 30, 2018",0.124,0.127,0.129,0.124,21.52M,-2.36%
"Jan 29, 2018",0.127,0.134,0.134,0.124,32.02M,-3.79%
"Jan 26, 2018",0.132,0.132,0.137,0.132,22.66M,0.00%
"Jan 25, 2018",0.132,0.137,0.137,0.132,31.59M,-3.65%
"Jan 24, 2018",0.137,0.134,0.137,0.132,23.31M,2.24%
"Jan 23, 2018",0.134,0.137,0.137,0.132,40.34M,0.00%
"Jan 22, 2018",0.134,0.132,0.139,0.132,102.18M,1.52%
"Jan 19, 2018",0.132,0.134,0.139,0.129,45.95M,-3.65%
"Jan 18, 2018",0.137,0.142,0.142,0.132,44.89M,-1.44%
"Jan 17, 2018",0.139,0.142,0.144,0.139,30.95M,-3.47%
"Jan 16, 2018",0.144,0.149,0.149,0.137,98.53M,-3.36%
"Jan 15, 2018",0.149,0.146,0.151,0.144,67.88M,3.47%
"Jan 12, 2018",0.144,0.149,0.151,0.144,55.88M,-1.37%
"Jan 11, 2018",0.146,0.146,0.149,0.142,47.36M,0.00%
"Jan 10, 2018",0.146,0.154,0.156,0.146,71.10M,-3.31%
"Jan 09, 2018",0.151,0.156,0.159,0.142,329.28M,0.00%
"Jan 08, 2018",0.151,0.132,0.151,0.127,324.22M,14.39%
"Jan 05, 2018",0.132,0.134,0.137,0.127,95.64M,0.00%
"Jan 04, 2018",0.132,0.124,0.134,0.122,134.68M,6.45%
"Jan 03, 2018",0.124,0.124,0.127,0.122,27.15M,0.00%
"Jan 02, 2018",0.124,0.124,0.127,0.122,23.88M,0.00%
"Dec 29, 2017",0.124,0.120,0.127,0.120,59.09M,3.33%
"Dec 28, 2017",0.120,0.120,0.120,0.117,5.83M,0.00%
"Dec 27, 2017",0.120,0.120,0.122,0.117,12.89M,0.00%
"Dec 26, 2017",0.120,0.120,0.122,0.117,11.68M,0.00%
"Dec 22, 2017",0.120,0.122,0.122,0.120,4.22M,-1.64%
"Dec 21, 2017",0.122,0.122,0.122,0.120,4.18M,0.00%
"Dec 20, 2017",0.122,0.122,0.127,0.120,24.45M,0.00%
"Dec 19, 2017",0.122,0.122,0.127,0.120,24.54M,0.00%
"Dec 18, 2017",0.122,0.122,0.124,0.120,11.28M,0.00%
"Dec 15, 2017",0.122,0.122,0.122,0.120,3.82M,0.00%
"Dec 14, 2017",0.122,0.124,0.124,0.120,8.18M,0.00%
"Dec 13, 2017",0.122,0.115,0.127,0.115,45.00M,4.27%
"Dec 12, 2017",0.117,0.117,0.120,0.115,17.38M,0.00%
"Dec 11, 2017",0.117,0.112,0.117,0.112,15.65M,4.46%
"Dec 08, 2017",0.112,0.112,0.112,0.107,12.68M,-2.61%
"Dec 07, 2017",0.115,0.115,0.117,0.112,6.72M,-1.71%
"Dec 06, 2017",0.117,0.115,0.117,0.112,10.23M,1.74%
"Dec 05, 2017",0.115,0.117,0.117,0.112,4.09M,-1.71%
